transaction_id,date,customer_id,product_id,quantity,discount_applied
e19a17f6-438a-419e-b970-5e4b2d71a040,2024-09-18 18:44:18.000000,2800,919,3.0,0.04
da6415b5-c2a0-42dd-ade0-3e6c2bb4a408,2024-07-28 13:14:04.000000,7739,366,5.0,0.27
794ceef2-f833-4fa7-9a26-15f89810b8c1,2025-10-16 22:39:03.000000,7745,727,6.0,0.2
3f5cd7ed-df8b-4008-bd01-b5a30041f5d4,2025-07-23 01:05:33.000000,3018,979,9.0,0.06
0473b982-d1a5-49db-8b90-b03d1c00b895,2025-10-04 14:24:00.000000,6049,201,8.0,0.08
d5da16fd-4a68-498f-bd8b-b697ae1782f6,2025-01-14 07:22:21.000000,3340,366,2.0,0.23
c1472ff2-2ad4-4bba-80ce-350586780a98,2024-11-11 20:17:10.000000,8914,979,10.0,0.06
4dfa6a17-1999-4b39-980a-7e01c67736bc,2026-04-06 09:25:35.000000,5006,366,2.0,0.01
7d9c03c7-73de-4a56-95ee-f366bc76b752,2026-02-11 17:43:35.000000,7334,521,4.0,0.19
41e1008c-8bb3-4bb2-bd63-14f259ccc94a,2025-12-18 06:36:47.000000,9914,369,8.0,0.16
7570b0ac-5d42-40d5-80e7-ca767c8ad37a,2024-07-31 12:34:41.000000,5276,789,2.0,0.09
b5ccdbe6-4d17-4ebc-9a45-b8ead3e763d1,2025-04-06 05:07:31.000000,5833,571,8.0,0.09
a9f7c6d1-c647-4ae2-8490-9370e430fb91,2026-05-17 14:36:09.000000,4978,865,5.0,0.25
9882a61a-d7fc-48c5-a6f4-67b9dd7902fc,2025-08-01 04:48:38.000000,9123,366,5.0,0.17
84f16d9d-af8f-4cf0-851a-9ec71cdde8ca,2026-02-06 14:42:12.000000,4519,568,1.0,0.15
fa87fba5-25dc-4ca2-854e-6210a3c9f400,2025-06-04 16:40:53.000000,2404,366,7.0,0.03
fe7c7d6e-a8cc-4515-b862-abcfdb3437bb,2024-11-08 00:00:53.000000,2056,357,10.0,0.24
3e8ee36a-07e9-4e6d-bf71-eef65b7117bd,2025-10-12 14:43:54.000000,9176,923,10.0,0.02
6e43b319-f929-4271-b220-58f9bdb2fd9e,2025-04-26 03:51:18.000000,1256,638,2.0,0.22
319fa2f7-16da-48f5-be8e-b66f34d091d1,2026-07-06 01:53:26.000000,6253,534,3.0,0.25
1ba168b8-a384-4e2b-a0b6-1367f46eb787,2025-02-18 18:05:35.000000,4006,571,7.0,0.26
8b7fa47e-adc5-4fc7-a07b-f99be08c82ea,2026-06-19 10:29:00.000000,3317,611,10.0,0.22
f5538cd3-fcc1-448c-b303-50cae9926bad,2026-06-01 11:20:10.000000,2771,377,8.0,0.19
e90b3651-43eb-4ff0-acc9-abb686e35e9b,2025-12-30 10:29:47.000000,2391,646,3.0,0.06
641a4b74-54c9-4d44-a353-a243594de8d7,2025-10-21 14:17:37.000000,3608,181,10.0,0.08
46b821c7-fe73-4856-b1fc-fc366ad3cc40,2025-03-18 05:59:10.000000,4588,112,7.0,0.16
8523d070-945b-4711-8a85-872230c95ec4,2026-01-17 02:56:47.000000,7873,320,2.0,0.0
1f7a63af-9cc4-4ca3-958c-449e57e0d57b,2025-06-22 16:03:17.000000,5896,720,8.0,0.21
f7d8e086-9110-49fd-b47c-b18fcb9aefff,2026-03-28 13:31:45.000000,9468,377,10.0,0.22
1c35730b-49d5-4453-98d4-d949cad6d3ef,2024-07-27 11:09:19.000000,5846,265,10.0,0.11
25aa620f-af7e-4d9e-ad5f-24c37fb9ae49,2025-07-18 04:34:10.000000,4588,523,7.0,0.24
f777c816-85ef-475e-a675-5363ae50f96e,2025-03-03 01:42:20.000000,4114,727,3.0,0.0
29a099de-aa10-4595-8ee2-51809fb109a3,2025-03-13 20:08:46.000000,1096,638,4.0,0.26
ccbeb6db-108a-44de-89cb-67907ca08cde,2025-03-06 21:53:11.000000,6772,720,3.0,0.19
37a2a180-0a7b-46e7-b430-0ccc03fddd08,2025-02-25 19:36:24.000000,5833,424,9.0,0.06
0d9e1328-1f99-4c80-97d3-8ab9d3520a91,2025-08-04 07:35:32.000000,6940,661,8.0,0.04
5a2d6aee-6e29-4319-814d-98294e4a516f,2025-12-15 19:47:44.000000,7846,638,2.0,0.05
405df186-0cc6-4163-802a-0e3dd5883c8f,2024-11-04 23:02:46.000000,5066,181,8.0,0.29
c90703e8-4884-4707-a0f3-ee6659a7e6e4,2026-05-19 04:53:56.000000,1647,638,8.0,0.18
c4d5ac13-f561-4900-aa52-cdf38082a0ee,2025-09-29 12:54:11.000000,4945,919,10.0,0.25
b69415c7-1604-42b7-b424-b79c27b0816b,2025-02-16 05:24:57.000000,2946,981,6.0,0.0
325cba4e-bba9-4ec4-bef4-3c9c2484557f,2025-06-21 13:47:32.000000,5006,228,,0.29
4a720071-14a9-4e59-ab13-13b795d14b6d,2025-01-06 23:35:11.000000,2016,765,10.0,0.18
5ac92db2-eed4-4005-b922-2d87083a1c27,2025-01-30 04:25:02.000000,6993,919,1.0,0.15
62e0adf7-a315-4bbb-adb2-31a2cfcc2abd,2025-06-14 04:55:57.000000,3293,899,10.0,0.22
191f9e05-e777-4701-b787-3461662c4f00,2026-06-14 15:08:08.000000,8028,865,8.0,0.07
98d788d9-4d51-4b58-ab91-d7bc42e1feb9,2025-03-19 08:19:01.000000,9808,789,1.0,0.13
adcde95f-6f91-47be-905c-3fd92c5d849c,2026-06-01 08:20:43.000000,8167,728,2.0,0.08
23a10fdd-9402-47be-8deb-dd3c528e0ae8,2026-01-02 17:48:43.000000,5276,198,8.0,0.04
22bca104-4001-470a-b312-de73c48563a3,2025-06-09 08:24:20.000000,2956,373,6.0,0.13
4e143977-4d12-4ab1-b313-f36c8de58a88,2024-09-25 11:26:34.000000,5833,638,3.0,0.09
a0d980ba-ed57-45c8-9110-f6984c1e172a,2025-07-14 04:19:21.000000,1251,720,6.0,0.13
c84bbdf5-603f-4ddc-aef1-7a908bbb8f3f,2026-06-01 08:08:30.000000,1879,234,10.0,0.27
237befd1-1896-4a6e-afd8-3533d57758f5,2025-09-02 23:47:03.000000,5687,685,8.0,0.04
80fa07e3-5031-4661-b1b2-b9c67120721e,2026-07-17 03:12:17.000000,8199,357,7.0,0.29
77e7ad81-5b88-4c72-b66c-db02af66dc57,2025-04-22 02:26:01.000000,3018,865,6.0,0.24
f62162ab-6ba6-4252-b76f-fd036d7bba17,2025-06-04 15:33:25.000000,5327,451,10.0,0.06
8f14aac7-e99d-4b91-8715-92d97616b503,2024-08-10 12:19:33.000000,5825,181,2.0,0.2
16a34833-6bc1-42ad-844b-04e8f51e2df3,2026-02-28 01:58:03.000000,9728,534,4.0,0.05
4d696e19-e827-4dee-9d7e-4eb723fd6ade,2026-03-23 23:40:00.000000,7739,112,7.0,0.28
5f843666-831f-4c00-9490-029d3e1e0693,2024-10-27 20:21:26.000000,9591,925,4.0,0.06
90c97f32-e660-48e0-8b13-b6899ef2a148,2026-06-02 19:15:27.000000,9856,638,6.0,0.26
d858f464-c15d-4547-8db4-897a4b188a0d,2025-05-21 23:28:56.000000,9047,865,3.0,0.05
01862029-ab8a-4015-a727-3710203d54c9,2025-07-15 11:08:41.000000,5934,899,1.0,0.24
849c30c6-dffa-48ae-8353-ac87ceb7138a,2025-07-13 10:55:06.000000,1686,366,2.0,0.19
0e00583d-15ac-47f0-8de9-a283d6d5aed2,2025-02-15 20:12:21.000000,2341,728,4.0,0.15
1b678ec1-a65e-483b-bc75-de3dd473f3b5,2025-04-06 00:21:50.000000,7334,598,1.0,0.23
4a633fc3-d26a-4b27-98ef-25019826a55f,2025-10-03 04:24:39.000000,2388,976,3.0,0.26
dd43b0cf-54d0-4314-b0ca-b2497b417aed,2024-09-06 06:23:00.000000,3519,899,10.0,0.2
aca65492-95a9-4dd7-bd8f-a26f1f16de17,2025-08-21 18:10:23.000000,3573,981,8.0,0.24
b39a442b-0d92-4c7e-b78a-2037bd46ebd5,2024-12-27 06:27:37.000000,3867,205,2.0,0.29
bd8c6f4f-8fe2-45b1-a4e7-23838429e12c,2025-08-09 16:55:47.000000,9524,265,10.0,0.23
acf96a12-e522-466c-b93a-26ee22eb4a7f,2025-11-29 20:03:36.000000,1852,112,9.0,0.01
a0d44d24-4d07-4581-a79f-5df0da2d6df9,2025-03-19 11:12:25.000000,8777,451,2.0,0.26
01a6c260-efc0-4273-bd39-7fe7b819b15d,2026-04-07 17:34:06.000000,6309,979,3.0,0.22
33611134-b012-40ab-9fa8-70407c260521,2024-10-18 02:06:36.000000,5346,670,9.0,0.15
9a920655-272c-4482-8002-572a113038f5,2026-06-04 10:17:21.000000,6248,112,3.0,0.19
3f48e5f0-18cc-4e29-8513-176c1efc1c94,2024-12-26 16:05:30.000000,3986,727,2.0,0.25
d52d8f91-064f-4164-b947-2ea41a85fd69,2025-08-17 20:39:40.000000,7813,198,1.0,0.07
ed113faf-0e3f-4912-a405-d362719deadd,2024-10-23 14:30:40.000000,8178,720,6.0,0.09
fb91fb90-7bd5-4aeb-a791-11dd4cc7cda2,2024-12-10 22:36:34.000000,7744,571,5.0,0.11
d904b887-d77b-43b3-bc24-3b45d1fd4711,2025-09-18 15:22:02.000000,2676,198,6.0,0.19
ae6b0455-9cdd-47c2-925a-0b3f42a1279b,2025-06-27 01:45:20.000000,9984,369,9.0,0.13
1f89cec2-9dfe-49d2-a87d-2106dbfbfea4,2025-06-21 19:26:20.000000,2622,727,7.0,0.12
2f4f914c-058b-4ee1-a2dd-d15a257066e8,2024-11-08 01:00:13.000000,5038,521,9.0,0.24
3d9d542a-a84f-467f-be9e-01a9d18c7fde,2024-11-30 15:16:04.000000,8657,638,8.0,0.04
8bf349a3-b31a-4d22-bddd-bd3682f2a59e,2024-12-23 14:35:45.000000,6925,228,9.0,0.28
4a1954ec-4a3f-4fda-baff-d9bd79e58450,2025-12-21 11:32:46.000000,5349,646,6.0,0.12
7e32e5d0-96b9-4974-b587-03c5199ae3da,2025-05-02 07:29:05.000000,8496,451,7.0,0.02
62c526ab-6424-4a05-8672-48f6aaee5d68,2026-01-13 20:58:15.000000,4937,133,3.0,0.27
6ab9ba0f-76c6-433e-9b7a-5c94ccc34f70,2026-04-13 20:24:06.000000,9565,424,9.0,0.29
488e5bd8-0729-45c7-a5ee-3dfd6cc1da4d,2025-07-11 00:24:47.000000,3587,320,9.0,0.26
02d22ee7-63b1-452e-9070-01b61ec09c35,2025-10-14 21:47:45.000000,3415,181,6.0,0.27
a68213c7-a525-4cd0-88b9-b2e94d81c859,2026-06-14 18:37:39.000000,5333,976,9.0,0.18
0ae9eacc-71c9-46b3-9eb0-3954a83db2df,2026-06-26 08:08:53.000000,3939,523,7.0,0.13
23a9654d-f679-4544-9acf-614ae834fb5b,2025-07-19 10:12:09.000000,4263,854,10.0,0.24
46e32efc-7556-4ff1-b91a-ce28e1e68d35,2024-07-28 01:47:31.000000,6870,670,6.0,0.27
8029d633-5b95-49d0-a887-4d02fb5435ba,2026-05-16 17:47:16.000000,9524,373,7.0,0.23
594d30a9-35f5-4fea-80d2-157bdc6bf2c8,2026-06-22 00:32:35.000000,3561,925,2.0,0.01
8356ed61-63ff-44b5-866a-0c09b4cb22f4,2024-09-07 17:49:14.000000,3986,201,3.0,0.16
5a13f4bb-26c2-4405-a7ea-52f02cabd3d7,2025-12-12 11:15:59.000000,5239,919,4.0,0.03
75a09875-56db-47ac-902a-73aeb81e1682,2026-01-27 11:44:48.000000,4519,925,9.0,0.1
47414ca4-23d9-4d90-8964-f746dbd165a3,2026-03-22 16:30:51.000000,6090,451,1.0,0.01
ec68fc07-4d8c-4019-a88f-c85ac33a402e,2025-05-22 23:08:44.000000,9132,854,10.0,0.08
a5278097-d6de-4902-aa89-7692117637b2,2025-07-31 17:26:09.000000,3018,661,5.0,0.22
9b1872ac-78c4-427f-b66a-015b6063cb32,2025-12-14 19:54:24.000000,4939,694,1.0,0.25
ed6ae39f-b560-4484-9377-49f62e2d0681,2025-08-18 18:34:41.000000,1430,424,9.0,0.11
425ca2e3-8682-462f-a8ae-013ac6807bb4,2024-10-29 12:22:56.000000,9856,205,2.0,0.13
f487a21f-96bf-42dd-92f6-af5ab2a0f851,2025-10-15 01:16:31.000000,2923,181,1.0,0.14
d4736d37-9e12-47cf-95a1-5905591cc4b6,2025-05-30 14:40:19.000000,1046,181,10.0,0.17
da1eb729-078e-4e4e-8b80-79d7114c440d,2026-02-10 05:36:31.000000,3496,424,9.0,0.25
aa4e8b03-18b6-4fc7-bb50-f94f28bfffdd,2024-10-11 11:52:27.000000,4362,598,5.0,0.09
79f633e8-ade8-4084-af29-f4137fdae666,2025-03-29 09:13:48.000000,3701,228,10.0,0.2
c590f851-fb38-4671-bb45-d977c2896a30,2026-04-10 00:20:54.000000,9914,201,9.0,0.22
3c92f1ab-cbac-43c6-bb8e-c1cbead217d1,2024-10-10 21:10:23.000000,8777,611,9.0,0.17
ba68e69f-2c8b-4151-a179-2fcde658eb6a,2026-06-14 04:40:54.000000,5990,661,6.0,0.14
6b88ccd0-f92b-4b46-817d-049c62534b28,2026-07-07 10:06:47.000000,3939,228,7.0,0.25
401fb5a6-9ca5-474f-8fda-6ca4107a8bcc,2024-10-17 21:43:40.000000,4728,571,1.0,0.13
12a85ff7-bffb-4c83-98c8-018409943e76,2025-06-28 22:28:07.000000,9728,720,4.0,0.13
a19c7caf-9b45-4430-9fd3-92e2c36b0890,2026-05-04 23:10:51.000000,5105,865,9.0,0.12
52377d88-2c8f-4bbc-ac6d-d411078aa79e,2024-10-12 14:43:42.000000,7852,789,7.0,0.26
221a7c4e-60ac-4a64-b313-1038b2dfb075,2025-11-28 01:42:01.000000,2526,765,7.0,0.3
321a9240-3321-4bb0-8e74-b39c92e33940,2025-02-02 02:37:43.000000,3854,765,7.0,0.25
493d269e-adc9-4caa-b000-f93b7db8ed71,2025-01-12 03:20:31.000000,6419,899,3.0,0.15
6f1ec0de-297e-43f4-bdfd-cc7b33815e0d,2026-04-14 02:49:01.000000,4943,727,,0.26
313a4c74-ca3d-4769-8f05-2461874db4a6,2024-09-25 19:16:45.000000,1823,523,4.0,0.14
f5b79271-a10d-4956-8634-caf6950506dd,2025-12-22 08:28:30.000000,8962,181,3.0,0.28
cf5cbd7f-0882-4d14-b41b-2c0918a0f6c0,2024-11-07 04:03:30.000000,5105,694,10.0,0.26
c63e23bf-5c0c-409c-8157-2a56e4aeb85f,2025-06-02 21:57:48.000000,2020,694,6.0,0.17
126c4e50-dd4f-4af2-8bec-b8cc917bc866,2025-04-11 15:06:04.000000,4899,789,3.0,0.04
f52eaf63-badf-47a8-aeaf-39512f701b32,2026-06-28 13:50:18.000000,7172,979,5.0,0.09
7f055b10-8735-4231-a469-5757ba70c9f6,2024-12-15 16:11:26.000000,5889,369,3.0,0.24
d3dc00ee-9203-45d2-b51d-1137d5185b72,2025-07-23 22:48:09.000000,5676,981,5.0,0.27
9e54a175-5b42-4d0e-9a23-9f528037b969,2026-06-19 20:26:41.000000,5835,534,8.0,0.0
cd35637c-234b-4e09-9a79-d6868f06c963,2024-09-11 03:38:09.000000,3692,598,2.0,0.26
604948be-a01e-490e-ad71-68e9705a501c,2026-05-30 19:53:32.000000,9700,720,10.0,0.09
208fae02-1401-4b99-91b3-f9211224615f,2026-03-20 16:32:21.000000,3178,646,7.0,0.14
1e307f10-19d5-4f42-8c58-9a8e846a4a71,2025-08-12 08:27:07.000000,4860,685,3.0,0.23
8a60b332-99fb-48a9-8d2d-ba723b06dd82,2025-04-04 00:34:26.000000,4939,424,8.0,0.23
f0cc4f56-d242-49ea-b959-746505c55810,2025-03-03 03:50:38.000000,5026,670,3.0,0.26
63f2fc26-405a-4f9e-9401-8a45ec1a1adc,2026-01-18 05:44:48.000000,2029,571,10.0,0.2
df18e065-df58-44d5-9165-5b1e5b9facde,2024-11-20 14:33:42.000000,5038,201,4.0,0.27
88cfffa2-1324-47ee-89be-e3ddf7d65f6a,2025-10-10 21:11:34.000000,5687,854,1.0,0.29
ee8b09a3-848b-4725-9a6b-00603dcc4915,2025-11-07 18:15:30.000000,2198,670,5.0,0.19
9e5f8378-6633-427e-8fee-ea91800314a8,2024-09-02 23:46:51.000000,4994,451,1.0,0.17
1c6244f4-e44d-4dc2-b290-88928bc2d46d,2025-10-16 15:26:56.000000,9132,661,5.0,0.17
fc24a159-eada-4885-afda-70bf78920f72,2025-02-10 07:26:47.000000,5198,373,9.0,0.03
568a220d-0843-480a-87ac-a3fea73a366e,2025-06-13 07:21:12.000000,1004,265,9.0,0.17
e355ce16-55a4-4eab-b354-b4be42c91aaf,2026-03-06 23:29:33.000000,9238,248,9.0,0.06
8c0dea8b-3448-4247-a3a8-6b610f344fe1,2026-04-16 09:20:10.000000,4350,899,1.0,0.04
c1e158aa-ec96-4f27-9461-4433bbdf144c,2025-12-18 05:15:48.000000,2600,854,3.0,0.29
3c5168b0-0ff4-42d6-a0d6-5081e98dc5f7,2025-08-08 08:18:58.000000,8532,386,4.0,0.25
9058e121-f2af-486f-8e3f-de9a12aa5ab4,2026-06-23 09:36:02.000000,5482,445,8.0,0.03
c3fcac0e-d5c2-494d-b3fd-c2b89c291269,2026-04-09 04:26:23.000000,8851,685,6.0,0.12
121d87ac-fb26-4d27-9889-55c0090d7d2f,2025-06-09 07:03:40.000000,4006,765,1.0,0.1
edeac5b8-9cc8-42cd-bd42-11d1992033eb,2024-09-21 14:09:12.000000,5479,198,1.0,0.26
f2546c17-7a90-4486-8d2a-3484e3346bd8,2024-10-29 13:10:35.000000,7126,201,5.0,0.03
1aa3c18e-0aaf-4962-b92c-23e3454009f2,2024-08-17 15:24:56.000000,7291,854,3.0,0.09
a67c7bd7-39a9-48a9-81f2-5a737f20f661,2025-04-19 01:03:30.000000,9327,923,2.0,0.05
c8132025-4dac-433c-ba43-82176e77cdd3,2026-05-12 01:49:35.000000,9536,198,3.0,0.02
057d4e28-3a4e-4920-b8b1-f902e05f039c,2026-07-14 07:28:32.000000,3867,611,3.0,0.01
c82585fa-c60b-446e-86bf-1fb70e2bd8c9,2026-04-12 04:41:15.000000,9565,925,7.0,0.03
dc3c423a-9bae-4d9e-88c0-678632387a5a,2025-05-11 16:05:38.000000,4630,198,6.0,0.08
04a1dd66-bce8-4f22-af00-1605ae93b319,2025-09-23 03:03:11.000000,5514,694,1.0,0.06
c403b430-631a-4c3c-8d59-13037b6fb65b,2025-05-09 23:49:04.000000,5511,685,10.0,0.07
b38adf82-6e02-4a88-a00f-8ed9b2086418,2025-06-17 12:32:11.000000,5478,205,9.0,0.12
701dadb0-1d96-4c53-a344-ec548caef9ec,2024-10-20 15:19:21.000000,4613,976,1.0,0.1
e74f232b-fb87-4271-9d9b-72b9e5ab686c,2025-05-02 14:22:06.000000,6993,198,2.0,0.15
6fc0174f-57d7-44f1-b192-c29c5a0ed9b7,2026-07-04 01:49:15.000000,9609,424,4.0,0.27
178cb5a0-3b66-4afa-bcf8-b9130ed40264,2025-10-21 04:24:25.000000,9179,976,9.0,0.29
bf5a910f-69be-48c9-ba24-ec1902929d3d,2026-02-25 12:41:09.000000,3615,112,4.0,0.23
89458e1b-cb0d-465c-8ec7-b903e369f1c0,2025-10-05 04:58:32.000000,6870,727,5.0,0.17
03d06453-cd40-4bc9-bdae-29200bb8382f,2026-05-30 06:27:00.000000,6049,571,9.0,0.06
0e8fed60-d007-4d07-bffa-ea11b8469295,2024-09-18 11:55:37.000000,6785,369,6.0,0.16
2e3b5fd6-7045-42d5-a070-73f00e80ea41,2025-02-25 11:45:10.000000,8141,933,9.0,0.29
9a37ef9d-5983-4e94-906a-8dd30b31324f,2025-12-11 21:45:43.000000,3867,728,8.0,0.01
4adb8f79-ff82-4f84-be86-cc14e3f2df80,2024-10-29 17:52:04.000000,9598,521,10.0,0.09
a8575900-7a8c-4c36-a5d7-71639b2aeea6,2024-10-24 01:02:33.000000,4115,451,1.0,0.02
400d083a-138d-4006-93a9-6a92a8164d18,2026-07-19 20:16:09.000000,7732,720,5.0,0.18
b48b9a8c-7eb3-4efc-b4b3-4dcb8b2c65b5,2026-02-12 01:15:01.000000,5482,865,7.0,0.3
ea440cc9-e5cb-4f13-9b61-9ebed03c9c2c,2026-05-19 00:13:53.000000,6657,424,4.0,0.18
4d7efc8e-b68f-40dc-b18b-f53a3864bf75,2025-05-01 23:55:14.000000,2404,919,1.0,0.05
de74e122-4aed-4cc8-8d28-eef5c7bbbcf8,2025-12-10 16:35:12.000000,8851,248,2.0,0.09
447d30b8-e49a-4cd9-86df-42bd3e84455f,2025-03-25 15:44:36.000000,9446,523,2.0,0.25
1ab88733-80e1-4c41-8a9a-727fb2a12a55,2024-08-31 22:22:08.000000,2425,728,5.0,0.26
b49bc1ef-692c-4843-a682-471058bd19da,2025-11-16 00:18:43.000000,6772,265,9.0,0.29
341c2d10-1415-4ad9-879f-ea147c781b98,2026-06-29 09:36:41.000000,7126,865,6.0,0.19
855fecc6-f9d7-4979-9767-a6da231b0c86,2025-01-16 01:16:59.000000,5511,228,8.0,0.08
35f4ffba-8d8f-4868-bded-b9cc4e107ed6,2024-10-24 07:58:17.000000,1699,611,6.0,0.06
c9b67093-d0fe-42af-b993-c0415f54f332,2024-11-08 06:07:52.000000,6703,685,6.0,0.0
b2c68986-3c2f-4b76-ba58-4a4b092e9fab,2025-06-27 23:08:51.000000,3983,727,1.0,0.18
f3fac150-7429-4f81-83a2-15ffa660604f,2024-10-17 17:20:40.000000,7873,868,3.0,0.12
08a43ec0-d619-48aa-bfb8-66b205733d10,2025-02-15 22:30:45.000000,8145,523,8.0,0.23
4ce7db3f-6259-46cc-9696-e8334728ddf6,2026-04-24 11:30:47.000000,1725,571,2.0,0.16
47729adf-0f49-401a-95a1-5a52f710900b,2026-05-15 18:12:01.000000,4842,377,,0.2
04d340e8-7ecf-4fc6-a249-a5869c186d49,2026-05-22 03:01:58.000000,2259,201,10.0,0.11
0b5ed148-71ab-4711-a279-4a6e61f14c98,2025-01-11 07:48:15.000000,2989,661,1.0,0.04
a8f0e3e0-2f36-4832-a11b-92ab34aababd,2025-06-20 19:47:17.000000,5105,870,8.0,0.0
4e1e2f3d-a910-42b8-8d60-e36488516447,2024-08-14 07:22:11.000000,6904,638,5.0,0.2
efede7bb-5909-47d6-8353-b9e48aa2f756,2024-08-10 04:18:35.000000,6911,598,4.0,0.03
e4a6bf51-c125-498e-9bd6-5690e8f94c88,2025-04-08 03:20:42.000000,1990,424,5.0,0.24
43355860-e84e-4da0-9402-2243ec35fb0c,2026-04-11 07:49:08.000000,6374,234,8.0,0.29
c1db480a-376f-4fff-9749-1088c0d978e7,2024-08-11 05:31:56.000000,7118,976,8.0,0.27
9f1c9fd4-d449-4964-b9cd-213b5748218a,2025-06-23 03:32:42.000000,3573,685,4.0,0.0
baae905c-c859-4dfb-ad73-dd1ddda1497a,2026-07-12 05:30:56.000000,2944,424,7.0,0.03
ceb18cd3-0e9f-42f7-809d-557fbc441fbc,2024-10-13 19:36:27.000000,2734,248,9.0,0.15
b8a6ebf6-f3d5-4f3e-a35b-36bd8da4afbe,2026-07-15 06:19:58.000000,4519,870,,0.2
fdab0afa-dbc7-445d-8994-41c5ad8f6932,2026-07-19 12:55:23.000000,7745,248,3.0,0.02
929614b5-6c80-43b7-b6a8-1a2788e61f32,2026-01-30 15:01:05.000000,4978,181,2.0,0.04
4295f5c9-84d7-4929-84dd-fe54917c4f11,2024-11-24 05:54:44.000000,1019,248,4.0,0.26
bee1dc65-77a3-49c6-a19c-4a06f5d68c8f,2026-07-09 04:42:53.000000,9775,976,4.0,0.25
03e30f78-e85f-4a55-a1c2-68f33cfc7050,2025-02-24 00:24:41.000000,3504,523,9.0,0.18
463e9bb3-f372-46a2-aebe-ca58ccb1dc1e,2024-09-25 10:18:16.000000,2478,728,8.0,0.0
8af53d42-c576-4c74-bffb-9577ffb1c192,2025-03-07 18:21:29.000000,9261,373,1.0,0.26
09e218a7-6504-45b5-9232-78bf56688530,2025-11-11 02:24:51.000000,9647,366,7.0,0.08
a8c34b25-44cc-4057-9c98-08f446368d12,2025-01-31 13:41:16.000000,2478,789,8.0,0.15
c58536b7-cf6d-4a9d-a72d-0bf4c84d16c0,2025-11-05 05:42:29.000000,2524,205,1.0,0.27
91855abd-4e90-4e4a-9fd2-8b9e0328a80d,2025-12-16 05:32:53.000000,2911,981,5.0,0.28
d8fbd542-43b7-4bf2-9604-153c522c5c44,2024-12-06 20:33:52.000000,9180,670,6.0,0.0
709de505-046b-46f9-b675-1903719d722f,2024-07-27 21:08:37.000000,7512,646,2.0,0.26
5bd55037-f744-4596-8979-140877689441,2025-07-28 23:30:22.000000,3171,638,4.0,0.29
37c486a1-8e7d-4390-9825-b478a34321bf,2025-06-03 08:50:27.000000,7846,568,4.0,0.06
145d2f7e-f057-412b-945e-b87f0eff6a6b,2025-02-20 17:06:09.000000,6908,925,2.0,0.19
50640ae6-8d2b-400b-9c3e-7d79e5a4b1b4,2024-09-08 17:38:20.000000,3414,638,8.0,0.13
c4170ebd-420c-4e74-ae07-a11f70c0a4f6,2026-03-24 01:35:54.000000,5119,445,6.0,0.25
7eb3a98f-de7a-49b4-8271-441846b1654a,2024-10-27 19:22:51.000000,2874,112,8.0,0.07
259b5aea-2cab-49ad-a15d-d7c43a38204b,2026-05-28 16:51:26.000000,7334,981,6.0,0.16
3b906c08-0cb1-40ed-a7ee-2f239e31ecfd,2024-10-17 21:13:13.000000,6869,568,10.0,0.19
af378cf9-2f2b-4e31-89db-40a9a793eb81,2025-08-18 13:42:43.000000,2599,112,8.0,0.17
513cd464-9473-47cd-b0b8-1530dc4e557f,2024-08-22 13:53:26.000000,5349,981,1.0,0.11
0f916e97-3a5b-471c-b7a4-c1088dac20f9,2026-01-26 23:57:04.000000,2198,523,2.0,0.23
41e7ebba-f9ac-4a4f-8251-6974fdf1d205,2024-08-02 12:14:47.000000,9808,670,1.0,0.09
d972c236-db84-4c06-984d-6427adaad2f9,2025-04-21 10:25:28.000000,9582,366,2.0,0.03
99bf88ed-0b73-4040-b7e3-c6158a5a5d57,2025-01-19 06:50:54.000000,4853,728,1.0,0.09
81c6af40-13d5-4c4f-9bf2-235c5987e1e6,2025-06-30 17:03:00.000000,3308,320,2.0,0.19
3caaa31e-13d3-4726-82d3-39481cf98855,2024-12-26 11:23:56.000000,6714,234,10.0,0.24
d44260d2-5f11-4839-9203-7fc25366e938,2026-04-20 23:53:23.000000,3735,868,8.0,0.12
a452b559-1246-42a5-aa7c-fd08ae5714e8,2025-06-17 05:51:29.000000,9132,366,10.0,0.19
065262a2-24a0-4b6e-8878-383ae037e953,2025-03-31 14:56:19.000000,5687,373,1.0,0.14
55c1a0d9-5c3b-43e5-89c5-25679b622c0a,2025-06-03 00:01:02.000000,6908,445,4.0,0.03
787ed06b-5fed-4cb7-a6e8-0b4fe5bb7f3b,2025-03-06 09:30:51.000000,7227,685,2.0,0.18
5e4908c8-290a-42d2-87f9-ee879f35e95d,2024-08-24 15:23:00.000000,5897,870,10.0,0.04
e9707c9e-266a-4b90-ae28-b2f44a76a0ea,2025-10-23 05:03:36.000000,5478,923,6.0,0.13
362387b4-9be9-4c86-9b32-06f006897b1c,2026-04-09 14:37:53.000000,2425,265,8.0,0.06
c7e75797-b73c-41ca-82c3-892b5027b309,2026-02-17 08:28:25.000000,6813,133,1.0,0.04
b67cb2ac-94dc-4c97-8891-4d9982183bb9,2025-04-14 05:23:23.000000,2526,366,9.0,0.29
d4aa826d-60fb-434c-b701-a2fdf09fe5ab,2025-10-16 13:50:27.000000,2676,598,5.0,0.18
266b4b6d-b9ec-48ff-a835-0a400858714d,2025-05-12 23:48:29.000000,9199,661,3.0,0.04
1414f827-a632-4350-bf71-2ff4c33a8761,2024-09-19 00:58:17.000000,4178,685,6.0,0.09
